x,y,z
-292.51873018359765,578.6153480079956,0.0
-290.75005471883924,579.5339506450109,0.0
-288.97771900272346,580.4454712499864,0.0
-287.20175139256753,581.3498952388763,0.0
-285.422180303809,582.2472081407905,0.0
-283.6390342095692,583.1373955989257,0.0
-281.85234164015856,584.0204433701001,0.0
-280.06213118258165,584.8963373256847,0.0
-278.26843148021726,585.765063451603,0.0
-276.47127123217797,586.6266078478657,0.0
-274.67067919301917,587.4809567299671,0.0
-272.86668417212786,588.3280964284204,0.0
-271.05931503346073,589.1680133887567,0.0
-269.24860069481656,590.0006941724569,0.0
-267.43457012763247,590.8261254569516,0.0
-265.61725235631457,591.6442940351553,0.0
-263.7933728612552,592.4598045535386,0.0
-261.97182399456506,593.2685093390755,0.0
-260.14705488973414,594.0699214786291,0.0
-258.31909474302665,594.8640281502157,0.0
-256.48797280175495,595.6508166482672,0.0
-254.65371836384293,596.4302743831649,0.0
-252.81636077730218,597.2023888844997,0.0
-250.97592943985364,597.9671477982774,0.0
-249.13245379834552,598.7245388883166,0.0
-247.28596334834583,599.4745500362478,0.0
-245.43648763364763,600.2171692419797,0.0
-243.58405624583247,600.9523846236989,0.0
-241.72869882374653,601.6801844174042,0.0
-239.87044505312224,602.4005569792353,0.0
-238.00932466590893,603.1134907831438,0.0
-236.1453674400691,603.8189744213596,0.0
-234.27860319879255,604.5169966071844,0.0
-232.40552200662205,605.2104890281335,0.0
-230.52974570044898,605.9043645565398,0.0
-228.65396939430502,606.5982400854118,0.0
-226.77819308813196,607.2921156138182,0.0
-224.90233575346065,607.9860211159103,0.0
-224.90233575346065,607.9860211159103,0.0
-224.6239628830226,608.0889226081781,0.0
-222.75185968869482,608.7771936473437,0.0
-220.87764760269783,609.4597011203878,0.0
-219.0013443689968,610.136438564863,0.0
-217.12296775146388,610.8073995742016,0.0
-215.2425355334708,611.4725777963176,0.0
-213.36006551791797,612.131966933608,0.0
-211.47557552703074,612.7855607434176,0.0
-209.58908340206835,613.4333530375734,0.0
-207.70060700335307,614.0753376828507,0.0
-205.8101642099209,614.7115086019039,0.0
-203.91777291940525,615.3418597718701,0.0
-202.0234510479495,615.9663852248341,0.0
-200.12721652994514,616.5850790473633,0.0
-198.2290873178863,617.1979353828356,0.0
-196.3290813822532,617.8049484291114,0.0
-194.42721671119216,618.4061124389991,0.0
-192.52351131054456,619.0014217211865,0.0
-190.61798320355592,619.5908706393093,0.0
-188.7106504306721,620.1744536128826,0.0
-186.80153104948113,620.752165117301,0.0
-184.89064313450945,621.3239996824414,0.0
-182.9780047769309,621.8899518949911,0.0
-181.06363408459583,622.4500163965859,0.0
-179.14754918168182,623.0041878847405,0.0
-177.2297682086355,623.5524611133151,0.0
-175.31030932196882,624.0948308915831,0.0
-173.38919069402618,624.6312920837663,0.0
-171.4664305128972,625.161839612294,0.0
-169.54204698224203,625.6864684526809,0.0
-167.61605832105852,626.2051736395806,0.0
-165.68848276350764,626.717950261198,0.0
-163.75933855885523,627.2247934630141,0.0
-161.8286439711228,627.725698446855,0.0
-159.89641727914568,628.2206604699604,0.0
-157.9626767760783,628.709674846381,0.0
-156.0274407695979,629.1927369469777,0.0
-154.09072758138063,629.6698421980254,0.0
-152.15255554721807,630.1409860821441,0.0
-150.21294301660964,630.6061641392298,0.0
-148.2719083527627,631.0653719650581,0.0
-146.32946993230144,631.5186052122153,0.0
-144.38564614515053,631.9658595900983,0.0
-142.44045539441868,632.4071308635175,0.0
-140.49391609602026,632.8424148554914,0.0
-138.54604667879175,633.2717074444517,0.0
-136.5968655840261,633.6950045665726,0.0
-134.64639126553084,634.1123022139072,0.0
-132.69464218930807,634.523596436251,0.0
-130.74163683343795,634.9288833388127,0.0
-128.7873936879041,635.3281590854749,0.0
-126.83193125438993,635.7214198955335,0.0
-124.87526804613299,636.1086620464921,0.0
-122.91742258777958,636.4898818712682,0.0
-120.95841341506457,636.8650757609867,0.0
-118.99825907486957,637.2342401635833,0.0
-117.0369781248155,637.5973715842701,0.0
-115.07458913323353,637.9544665850699,0.0
-113.11111067896127,638.3055217848159,0.0
-111.14656135111,638.6505338600837,0.0
-109.18095974894823,638.9894995447248,0.0
-107.21432448169799,639.3224156294018,0.0
-105.2466741684184,639.6492789620534,0.0
-103.27802743768552,639.9700864483602,0.0
-101.3084029275924,640.2848350508139,0.0
-99.33781928542885,640.5935217901133,0.0
-97.36629516762332,640.8961437433027,0.0
-95.39384923948091,641.1926980456337,0.0
-93.42050017500878,641.4831818896346,0.0
-91.44626665679971,641.7675925241783,0.0
-89.47116737577016,642.0459272577427,0.0
-87.49522103113122,642.3181834546849,0.0
-85.5184463300393,642.5843585375696,0.0
-83.54086198745063,642.844449986238,0.0
-81.56248672609217,643.0984553387389,0.0
-79.58333927614149,643.3463721899316,0.0
-77.60343837505206,643.5881981924176,0.0
-75.62280276740785,643.8239310570061,0.0
-73.6414512048068,644.0535685517825,0.0
-71.65940244559897,644.2771085030399,0.0
-69.67667525471188,644.4945487943478,0.0
-67.693288403505,644.7058873665519,0.0
-65.7092606695951,644.9111222191714,0.0
-63.72461083668168,645.1102514094673,0.0
-61.739357694314094,645.3032730519772,0.0
-59.75352003777516,645.4901853189804,0.0
-57.76711666787742,645.670986440964,0.0
-55.78016639081761,645.845674706623,0.0
-53.79268801791477,646.0142484619282,0.0
-51.804700365522876,646.1767061105929,0.0
-49.81622225479805,646.3330461150035,0.0
-47.82727251161123,646.4832669948228,0.0
-45.83786996616982,646.6273673274554,0.0
-43.848033453075914,646.7653457494453,0.0
-41.85778181103524,646.897200953681,0.0
-39.86713388256612,647.0229316926561,0.0
-37.87610851408681,647.142536775209,0.0
-35.884724555537105,647.2560150693171,0.0
-33.893000860203756,647.3633655006997,0.0
-31.90095628463314,647.464587053284,0.0
-29.908609688427532,647.5596787682734,0.0
-27.915979934012285,647.6486397455446,0.0
-25.9230858864903,647.731469143182,0.0
-23.92994641349651,647.8081661760807,0.0
-21.93658038499416,647.878730119206,0.0
-19.943006673041964,647.9431603038684,0.0
-17.949244151706807,648.0014561205171,0.0
-15.955311696830904,648.053617016878,0.0
-13.96122818585718,648.09964249935,0.0
-11.967012497712858,648.1395321316086,0.0
-9.972683512460208,648.1732855369337,0.0
-7.978260111383861,648.2009023949504,0.0
-5.9837611765251495,648.2223824444227,0.0
-3.989205590711208,648.2377254823223,0.0
-1.9946122372930404,648.2469313633628,0.0
0.0,648.25,0.0
0.0,648.25,0.0
1.9946122372930404,648.2469313633628,0.0
3.989205590711208,648.2377254823223,0.0
5.9837611765251495,648.2223824444227,0.0
7.978260111383861,648.2009023949504,0.0
9.972683512460208,648.1732855369337,0.0
11.967012497712858,648.1395321316086,0.0
13.96122818585718,648.09964249935,0.0
15.955311696830904,648.053617016878,0.0
17.949244151706807,648.0014561205171,0.0
19.943006673041964,647.9431603038684,0.0
21.93658038499416,647.878730119206,0.0
23.92994641349651,647.8081661760807,0.0
25.9230858864903,647.731469143182,0.0
27.915979934012285,647.6486397455446,0.0
29.908609688427532,647.5596787682734,0.0
31.90095628463314,647.464587053284,0.0
33.893000860203756,647.3633655006997,0.0
35.884724555537105,647.2560150693171,0.0
37.87610851408681,647.142536775209,0.0
39.86713388256612,647.0229316926561,0.0
41.85778181103524,646.897200953681,0.0
43.848033453075914,646.7653457494453,0.0
45.83786996616982,646.6273673274554,0.0
47.82727251161123,646.4832669948228,0.0
49.81622225479805,646.3330461150035,0.0
51.804700365522876,646.1767061105929,0.0
53.79268801791477,646.0142484619282,0.0
55.78016639081761,645.845674706623,0.0
57.76711666787742,645.670986440964,0.0
59.75352003777516,645.4901853189804,0.0
61.739357694314094,645.3032730519772,0.0
63.72461083668168,645.1102514094673,0.0
65.7092606695951,644.9111222191714,0.0
67.693288403505,644.7058873665519,0.0
69.67667525471188,644.4945487943478,0.0
71.65940244559897,644.2771085030399,0.0
73.6414512048068,644.0535685517825,0.0
75.62280276740785,643.8239310570061,0.0
77.60343837505206,643.5881981924176,0.0
79.58333927614149,643.3463721899316,0.0
81.56248672609217,643.0984553387389,0.0
83.54086198745063,642.844449986238,0.0
85.5184463300393,642.5843585375696,0.0
87.49522103113122,642.3181834546849,0.0
89.47116737577016,642.0459272577427,0.0
91.44626665679971,641.7675925241783,0.0
93.42050017500878,641.4831818896346,0.0
95.39384923948091,641.1926980456337,0.0
97.36629516762332,640.8961437433027,0.0
99.33781928542885,640.5935217901133,0.0
101.3084029275924,640.2848350508139,0.0
103.27802743768552,639.9700864483602,0.0
105.2466741684184,639.6492789620534,0.0
107.21432448169799,639.3224156294018,0.0
109.18095974894823,638.9894995447248,0.0
111.14656135111,638.6505338600837,0.0
113.11111067896127,638.3055217848159,0.0
115.07458913323353,637.9544665850699,0.0
117.0369781248155,637.5973715842701,0.0
118.99825907486957,637.2342401635833,0.0
120.95841341506457,636.8650757609867,0.0
122.91742258777958,636.4898818712682,0.0
124.87526804613299,636.1086620464921,0.0
126.83193125438993,635.7214198955335,0.0
128.7873936879041,635.3281590854749,0.0
130.74163683343795,634.9288833388127,0.0
132.69464218930807,634.523596436251,0.0
134.64639126553084,634.1123022139072,0.0
136.5968655840261,633.6950045665726,0.0
138.54604667879175,633.2717074444517,0.0
140.49391609602026,632.8424148554914,0.0
142.44045539441868,632.4071308635175,0.0
144.38564614515053,631.9658595900983,0.0
146.32946993230144,631.5186052122153,0.0
148.2719083527627,631.0653719650581,0.0
150.21294301660964,630.6061641392298,0.0
152.15255554721807,630.1409860821441,0.0
154.09072758138063,629.6698421980254,0.0
156.0274407695979,629.1927369469777,0.0
157.9626767760783,628.709674846381,0.0
159.89641727914568,628.2206604699604,0.0
161.8286439711228,627.725698446855,0.0
163.75933855885523,627.2247934630141,0.0
165.68848276350764,626.717950261198,0.0
167.61605832105852,626.2051736395806,0.0
169.54204698224203,625.6864684526809,0.0
171.4664305128972,625.161839612294,0.0
173.38919069402618,624.6312920837663,0.0
175.31030932196882,624.0948308915831,0.0
177.2297682086355,623.5524611133151,0.0
179.14754918168182,623.0041878847405,0.0
181.06363408459583,622.4500163965859,0.0
182.9780047769309,621.8899518949911,0.0
184.89064313450945,621.3239996824414,0.0
186.80153104948113,620.752165117301,0.0
188.7106504306721,620.1744536128826,0.0
190.61798320355592,619.5908706393093,0.0
192.52351131054456,619.0014217211865,0.0
194.42721671119216,618.4061124389991,0.0
196.3290813822532,617.8049484291114,0.0
198.2290873178863,617.1979353828356,0.0
200.12721652994514,616.5850790473633,0.0
202.0234510479495,615.9663852248341,0.0
203.91777291940525,615.3418597718701,0.0
205.8101642099209,614.7115086019039,0.0
207.70060700335307,614.0753376828507,0.0
209.58908340206835,613.4333530375734,0.0
210.44690171006368,613.1395959001966,0.0
210.44690171006368,613.1395959001966,0.0
212.3385780568351,612.4903189186007,0.0
214.23025440360652,611.8410419365391,0.0
216.12193075040705,611.1917649549432,0.0
218.01360709717846,610.5424879733473,0.0
219.90528344394988,609.8932109912857,0.0
221.79559685193817,609.244236303959,0.0
223.6788368418347,608.5919703729451,0.0
225.5594527090725,607.9321767208166,0.0
227.43741436384153,607.2648659031838,0.0
229.31269175876514,606.5900485976599,0.0
231.18525488948217,605.9077356006019,0.0
233.05507379499613,605.2179378299043,0.0
234.92211855828646,604.5206663222052,0.0
236.78635930659948,603.8159322328866,0.0
238.64776621220517,603.1037468388677,0.0
240.50630949257175,602.3841215344146,0.0
242.36195941106416,601.6570678334683,0.0
244.21468627732247,600.9225973691791,0.0
246.06446044778568,600.1807218929753,0.0
247.9112523260701,599.431453274563,0.0
249.75503236358054,598.6748035028577,0.0
251.59577105983044,597.910784683656,0.0
253.43343896308215,597.1394090414979,0.0
255.268006670638,596.3606889182702,0.0
257.0994448295096,595.574636773672,0.0
258.927724136709,594.7812651842833,0.0
260.75555114779854,593.9800438992679,0.0
262.5832398565544,593.1762492479756,0.0
264.40481508147786,592.3676038351841,0.0
266.2231411607936,591.5516786100343,0.0
268.0381890013232,590.7284866273403,0.0
269.8499295623624,589.8980410578661,0.0
271.65833385605947,589.0603551892564,0.0
273.4633729479974,588.2154424241744,0.0
275.26501795760123,587.363316281233,0.0
277.0632400585746,586.5039903949946,0.0
278.8580104794237,585.6374785136431,0.0
280.64930050383555,584.7637945017777,0.0
282.43708147123107,583.8829523385502,0.0
284.2213247771142,582.9949661171995,0.0
286.0020018736832,582.0998500455171,0.0
287.7790842700924,581.1976184453815,0.0
289.55254353309283,580.2882857522927,0.0
291.322351287381,579.3718665163033,0.0
293.0884792160359,578.4483753987588,0.0
294.8508990610717,577.5178271769546,0.0
296.6095826238161,576.5802367385477,0.0
298.3645017653471,575.6356190852821,0.0
300.120624308096,574.6833276902325,0.0
301.8785598212271,573.729565281421,0.0
303.6364953343291,572.775802873075,0.0
305.39443084743107,571.8220404647291,0.0
307.15236636053305,570.8682780563831,0.0
308.91030187363504,569.9145156475715,0.0
309.13823978902656,569.7908486453816,0.0
309.13823978902656,569.7908486453816,0.0
310.8899762587098,568.836958329659,0.0
312.6387693936704,567.8776825796813,0.0
314.3846026372921,566.913030476775,0.0
316.12745946101495,565.9430111544207,0.0
317.867323364364,564.9676337959245,0.0
319.6041778753279,563.9869076358154,0.0
321.33800655032974,563.000841958914,0.0
323.0687929743726,562.0094461003318,0.0
324.7965207613888,561.0127294468693,0.0
326.5211735541816,560.0107014342211,0.0
328.24273502471624,559.0033715493046,0.0
329.96118887414923,557.9907493288629,0.0
331.6765188331483,556.9728443603963,0.0
333.38870866189245,555.9496662798338,0.0
335.09774215033394,554.9212247747928,0.0
336.80360311825643,553.8875295822509,0.0
338.50627541553695,552.8485904876143,0.0
340.2057429222332,551.8044173279777,0.0
341.9019895486708,550.755019988399,0.0
343.5949992357346,549.700408404693,0.0
345.2847559549846,548.6405925606377,0.0
346.9712437087146,547.575582489837,0.0
348.65444653015584,546.5053882761858,0.0
350.3343484837096,545.4300200506113,0.0
352.0109336650057,544.3494879947975,0.0
353.68418620101875,543.2638023383915,0.0
355.35409025035915,542.1729733604006,0.0
357.02063000324415,541.0770113873295,0.0
358.683789681847,539.97592679644,0.0
360.34355354023864,538.8697300110944,0.0
361.99990586476633,537.7584315044805,0.0
363.65283097390784,536.6420417977497,0.0
365.30231321876636,535.5205714600161,0.0
366.94833698289585,534.394031109754,0.0
368.5908866826503,533.2624314110726,0.0
370.22994676732924,532.1257830783725,0.0
371.8655017191777,530.9840968721546,0.0
373.4975360536482,529.8373836018145,0.0
375.1260343195754,528.6856541233137,0.0
376.7509810992342,527.528919340577,0.0
378.3723610084853,526.3671902054921,0.0
379.99015869703726,525.2004777160473,0.0
381.6043588484754,524.0287929186597,0.0
383.2149461804365,522.8521469058469,0.0
384.8219054447545,521.6705508171581,0.0
386.4252214276348,520.48401583964,0.0
388.02487894974183,519.2925532069057,0.0
389.6208628664608,518.0961741986685,0.0
391.2131580678397,516.8948901416734,0.0
392.8017494789383,515.6887124092318,0.0
394.38662205982837,514.4776524207555,0.0
395.9677608058555,513.2617216412909,0.0
397.54515074761,512.0409315838479,0.0
399.11877695127623,510.8152938047424,0.0
400.6886245186033,509.5848199087195,0.0
402.2546785871382,508.34952154476196,0.0
403.81692433037097,507.10941040795296,0.0
405.37534695782233,505.8644982390106,0.0
406.929931715189,504.6147968247533,0.0
408.48066388451844,503.3603179953061,0.0
410.0275287843542,502.10107362875715,0.0
411.5705117697944,500.8370756460354,0.0
413.10959823278245,499.5683360141702,0.0
414.6447736020491,498.29486674489453,0.0
416.17602334343246,497.0166798951104,0.0
417.70333295990713,495.7337875654921,0.0
419.2266879917006,494.44620190234855,0.0
